D5-DD,D7-DD,D7-UU,D7-DU,subject
0.012568,0.02354,0.06484,0.040085,13
0.014065,0.021589,0.049772,0.014168,13
0.011489,0.030337,0.060913,0.01591,13
0.012919,0.026813,0.104018,0.019452,13
0.018165,0.028701,0.061005,0.065272,13
0.020417,0.049534,0.142009,0.043684,13
0.019001,0.057213,0.055251,0.01518,13
0.0142,0.037576,0.091598,0.015011,13
0.014645,0.024924,0.044658,0.011975,13
0.01424,0.022092,0.046027,0.014111,13
0.013418,0.021526,0.039087,0.016641,13
0.025312,0.023666,0.093516,0.018665,13
0.014915,0.022029,0.058721,0.018216,13
0.017342,0.021211,0.042192,0.014786,13
0.003708,0.021903,0.045388,0.015292,13
0.004666,0.061556,0.043927,0.014842,13
0.011436,0.020141,0.046575,0.014955,13
0.004194,0.022029,0.049863,0.02024,13
0.012622,0.0197,0.040183,0.014336,13
0.010896,0.0214,0.052603,0.021757,13
0.002616,0.031722,0.186941,0.022769,14
0.00263,0.031219,0.063014,0.02232,14
0.002373,0.028512,0.04411,0.028448,14
0.007511,0.025617,0.06347,0.028729,14
0.004153,0.025617,0.078447,0.04031,14
0.004396,0.02612,0.058539,0.027323,14
0.004302,0.025554,0.095616,0.022263,14
0.006136,0.025302,0.065845,0.050936,14
0.002967,0.024358,0.057808,0.024737,14
0.006014,0.06892,0.061279,0.024793,14
0.003142,0.023414,0.05863,0.070557,14
0.003236,0.021903,0.051781,0.029122,14
0.002239,0.021526,0.040548,0.020183,14
0.027523,0.020078,0.044932,0.025974,14
0.003466,0.022155,0.086119,0.026592,14
0.002441,0.022596,0.046119,0.034463,14
0.0077,0.023036,0.051324,0.021195,14
0.002886,0.024106,0.052785,0.027604,14
0.003021,0.021652,0.052511,0.024569,14
0.002832,0.019575,0.042922,0.01681,14
0.003749,0.022596,0.043014,0.022151,14
0.002589,0.024987,0.04621,0.023838,14
0.00383,0.024295,0.047854,0.020464,14
0.005542,0.027002,0.045845,0.02603,14
0.003263,0.02354,0.046027,0.018722,14
0.002616,0.020959,0.047123,0.02485,14
0.002926,0.022533,0.043014,0.025918,14
0.011287,0.024043,0.042009,0.021139,14
0.002616,0.024232,0.037717,0.038005,14
0.002751,0.023414,0.046301,0.024006,14
0.002764,0.024987,0.055251,0.018665,14
0.003816,0.02398,0.039817,0.020521,14
0.003183,0.027568,0.046301,0.020071,14
0.003102,0.020896,0.043105,0.022601,14
0.003655,0.026372,0.037626,0.020802,14
0.003628,0.022281,0.049315,0.022545,14
0.003479,0.022218,0.045479,0.020183,14
0.002778,0.024106,0.038356,0.021308,14
0.002319,0.021022,0.043653,0.02187,14
0.003061,0.023666,0.046301,0.022882,14
0.003924,0.030967,0.053699,0.022545,14
0.004342,0.022973,0.044292,0.023107,14
0.00352,0.022722,0.041918,0.022376,14
0.002805,0.027505,0.079726,0.024737,14
0.003021,0.026561,0.048402,0.020689,14
0.002818,0.02247,0.04347,0.019902,14
0.003169,0.039716,0.052603,0.024456,14
0.002832,0.026561,0.047032,0.025187,14
0.003735,0.022596,0.042831,0.03154,14
0.002414,0.029204,0.05653,0.021814,14
0.027146,0.036254,0.019178,0.03407,15
0.009588,0.050541,0.013333,0.044302,15
0.006837,0.033736,0.018721,0.027098,15
0.006756,0.027505,0.027489,0.031203,15
0.014348,0.023603,0.016438,0.030753,15
0.005637,0.030086,0.012877,0.036487,15
0.007134,0.138784,0.022374,0.044977,15
0.009979,0.017435,0.006758,0.039242,15
0.006945,0.014791,0.011963,0.024906,15
0.021347,0.013343,0.0179,0.027548,15
0.006702,0.014539,0.00621,0.063867,15
0.004787,0.017686,0.008037,0.027492,15
0.005138,0.019889,0.011781,0.023332,15
0.003816,0.020267,0.010046,0.027211,15
0.011166,0.023854,0.012968,0.022488,15
0.006675,0.015735,0.009406,0.017485,15
0.013701,0.020204,0.01032,0.024962,15
0.001187,0.017435,0.015251,0.027323,15
0.010842,0.016553,0.014521,0.029235,15
0.009898,0.015798,0.014612,0.020689,15
0.005718,0.008749,0.016256,0.044133,15
0.012501,0.007993,0.020274,0.022095,15
0.005839,0.008182,0.010776,0.025974,15
0.005839,0.00963,0.016347,0.026368,15
0.00561,0.010385,0.014338,0.020858,15
0.003439,0.014288,0.009863,0.02693,15
0.004518,0.016239,0.015616,0.021251,15
0.00418,0.035687,0.054429,0.025862,15
0.004288,0.028072,0.049224,0.035981,15
0.004868,0.031219,0.047854,0.063024,15
0.003371,0.017497,0.008676,0.024681,15
0.003574,0.026309,0.008037,0.020577,15
0.003385,0.014099,0.013881,0.031484,15
0.002589,0.016868,0.005023,0.030415,15
0.005084,0.060045,0.014977,0.021251,15
0.005273,0.020896,0.014795,0.024569,15
0.005435,0.016113,0.00758,0.032158,15
0.003317,0.015358,0.015068,0.021251,15
0.000998,0.021715,0.015708,0.020127,15
0.000728,0.016931,0.014064,0.032215,15
0.003681,0.046324,0.018813,0.023332,15
0.012865,0.027127,0.012694,0.054815,15
0.004194,0.01498,0.007854,0.018946,15
0.003884,0.032855,0.00895,0.01726,15
0.003722,0.011707,0.012329,0.013774,15
0.003843,0.016176,0.011689,0.025749,15
0.00766,0.010322,0.012329,0.017653,15
0.001672,0.044814,0.014703,0.016922,15
0.000984,0.013973,0.011963,0.023388,15
0.008711,0.010385,0.012694,0.021139,15
0.006028,0.029708,0.045479,0.03362,16
0.003668,0.028953,0.04621,0.01771,16
0.003317,0.024987,0.041279,0.042615,16
0.00766,0.135952,0.050228,0.031596,16
0.023505,0.032666,0.052511,0.059482,16
0.005515,0.032037,0.045297,0.033564,16
0.004679,0.039338,0.046119,0.044752,16
0.004342,0.038331,0.061918,0.025693,16
0.00596,0.037072,0.052785,0.026255,16
0.005394,0.036002,0.070137,0.022769,16
0.004585,0.030589,0.045023,0.024625,16
0.005327,0.028134,0.047945,0.027661,16
0.003681,0.030023,0.045114,0.024231,16
0.004234,0.03103,0.046849,0.02811,16
0.004221,0.031093,0.045388,0.060381,16
0.007552,0.03254,0.063744,0.041772,16
0.004801,0.029582,0.045571,0.023894,16
0.003236,0.02719,0.041461,0.032833,16
0.00387,0.023351,0.051142,0.036319,16
0.004733,0.029141,0.044566,0.022826,16
0.003358,0.090949,0.044658,0.022039,16
0.003088,0.026435,0.042557,0.021476,16
0.003331,0.023792,0.04621,0.030078,16
0.003924,0.026687,0.045297,0.021533,16
0.003048,0.028575,0.047945,0.0235,16
0.003641,0.024106,0.041553,0.0235,16
0.003803,0.029456,0.044475,0.025187,16
0.005286,0.02826,0.049041,0.020352,16
0.003304,0.026498,0.045753,0.039467,16
0.008172,0.027694,0.043105,0.026536,16
0.003655,0.042548,0.046575,0.026817,16
0.003668,0.031093,0.045845,0.046045,16
0.004113,0.027883,0.042283,0.026761,16
0.003965,0.029016,0.042466,0.043065,16
0.003169,0.02782,0.043196,0.024344,16
0.003574,0.024043,0.041461,0.021645,16
0.003398,0.02354,0.041005,0.01681,16
0.004491,0.028134,0.044475,0.018665,16
0.003897,0.027127,0.053607,0.019284,16
0.020053,0.02889,0.044018,0.018103,16
0.005596,0.024169,0.042831,0.019621,16
0.004194,0.026624,0.045297,0.021195,16
0.003412,0.027253,0.042466,0.021982,16
0.003385,0.02461,0.059635,0.020858,16
0.006136,0.022784,0.042648,0.017316,16
0.003911,0.02675,0.132877,0.016698,16
0.003843,0.029079,0.039087,0.050318,16
0.003398,0.026561,0.04411,0.057907,16
0.003628,0.02568,0.043196,0.024175,16
0.00298,0.024421,0.038356,0.016023,16
0.004059,0.023603,0.071963,0.023781,17
0.003479,0.024799,0.051598,0.019565,17
0.002872,0.021715,0.043653,0.016698,17
0.005812,0.024295,0.054521,0.019115,17
0.005354,0.027883,0.059726,0.018159,17
0.002886,0.021777,0.079726,0.019396,17
0.00418,0.024547,0.044201,0.019846,17
0.003695,0.02675,0.080913,0.01844,17
0.004288,0.02782,0.049315,0.01636,17
0.003978,0.025743,0.065114,0.01771,17
0.0024,0.026561,0.049589,0.017766,17
0.003088,0.025491,0.043927,0.015686,17
0.003641,0.023917,0.046758,0.01726,17
0.00267,0.026372,0.049132,0.015067,17
0.002684,0.023917,0.049863,0.01518,17
0.003749,0.024295,0.048584,0.01636,17
0.003021,0.022533,0.09379,0.017766,17
0.003857,0.022218,0.049224,0.013943,17
0.002252,0.020833,0.045845,0.012087,17
0.002009,0.02354,0.046758,0.013943,17
0.003695,0.023854,0.041553,0.01057,17
0.003102,0.021148,0.04758,0.013212,17
0.003439,0.024169,0.047854,0.015854,17
0.003169,0.024862,0.043744,0.01771,17
0.003479,0.024358,0.050959,0.013774,17
0.002778,0.021652,0.042283,0.012987,17
0.002198,0.022847,0.049224,0.013043,17
0.001955,0.023917,0.053425,0.013605,17
0.002522,0.024169,0.04758,0.012481,17
0.003183,0.025932,0.045571,0.01265,17
0.002104,0.021211,0.04137,0.018834,17
0.004477,0.021085,0.04484,0.023163,17
0.004369,0.024862,0.043196,0.023725,17
0.003479,0.024232,0.052877,0.015573,17
0.004585,0.02461,0.047671,0.014899,17
0.005205,0.027568,0.06137,0.022263,17
0.004477,0.030652,0.049589,0.01844,17
0.00383,0.026183,0.048311,0.01636,17
0.004248,0.024484,0.045297,0.016979,17
0.00267,0.023351,0.044292,0.012481,17
0.002589,0.026876,0.037991,0.014674,17
0.003681,0.027442,0.044658,0.016473,17
0.003574,0.023854,0.065023,0.013605,17
0.003897,0.021652,0.045936,0.00967,17
0.003021,0.020267,0.043014,0.011188,17
0.002643,0.017372,0.037534,0.010963,17
0.00209,0.021274,0.047397,0.015742,17
0.003911,0.023351,0.042922,0.018159,17
0.0041,0.032289,0.071598,0.017147,17
0.004059,0.025365,0.048128,0.01591,17
0.006041,0.03468,0.05379,0.027436,18
0.005151,0.04217,0.05032,0.0235,18
0.005165,0.029267,0.053881,0.025974,18
0.005664,0.033233,0.056986,0.032945,18
0.00499,0.029267,0.053516,0.027604,18
0.005691,0.029645,0.057626,0.026705,18
0.004598,0.02996,0.058721,0.021027,18
0.005219,0.027505,0.052603,0.022376,18
0.004895,0.026624,0.048128,0.018553,18
0.003681,0.029582,0.050959,0.021701,18
0.003843,0.022722,0.055434,0.02097,18
0.004437,0.028009,0.046119,0.022938,18
0.003452,0.023351,0.049224,0.034632,18
0.00414,0.023729,0.046027,0.019396,18
0.003304,0.024232,0.04484,0.019003,18
0.004545,0.070556,0.040913,0.01979,18
0.003978,0.022029,0.048767,0.02395,18
0.004234,0.030274,0.058265,0.025918,18
0.004207,0.025365,0.047763,0.022095,18
0.005987,0.031344,0.052237,0.025356,18
0.004342,0.02247,0.045479,0.020745,18
0.003102,0.025491,0.046758,0.020633,18
0.003371,0.023414,0.048676,0.022713,18
0.005907,0.028323,0.051142,0.056952,18
0.004315,0.025113,0.044475,0.020183,18
0.003358,0.028197,0.045023,0.019452,18
0.00352,0.031533,0.048219,0.016979,18
0.002738,0.029771,0.051142,0.019284,18
0.003331,0.028953,0.048767,0.018946,18
0.003533,0.02568,0.04347,0.023838,18
0.005515,0.032981,0.047123,0.031315,18
0.005542,0.030149,0.040183,0.032608,18
0.003479,0.02568,0.042374,0.027098,18
0.003425,0.025428,0.04274,0.019958,18
0.002778,0.028512,0.041096,0.018778,18
0.003344,0.027002,0.045571,0.020127,18
0.003331,0.024736,0.042831,0.021195,18
0.003075,0.026876,0.040548,0.020183,18
0.002697,0.023099,0.044384,0.016473,18
0.002603,0.026498,0.042374,0.015573,18
0.002724,0.025806,0.036621,0.01591,18
0.002643,0.02247,0.042374,0.013943,18
0.003439,0.022784,0.038356,0.02097,18
0.00298,0.024987,0.040183,0.013887,18
0.003021,0.026813,0.03653,0.019115,18
0.003479,0.029645,0.041279,0.018834,18
0.003263,0.023099,0.038265,0.016135,18
0.002657,0.020707,0.038447,0.017035,18
0.003129,0.027505,0.037991,0.014449,18
0.003371,0.02291,0.033516,0.018328,18
0.003263,0.027002,0.053607,0.030472,19
0.004032,0.029393,0.050502,0.028616,19
0.004248,0.035939,0.064658,0.030191,19
0.005475,0.033799,0.0621,0.032833,19
0.004652,0.037764,0.068858,0.048125,19
0.003762,0.036883,0.063014,0.047675,19
0.004329,0.038646,0.078813,0.029122,19
0.005704,0.034932,0.056895,0.031427,19
0.003479,0.030589,0.051781,0.038343,19
0.003183,0.042044,0.051689,0.02693,19
0.002886,0.030337,0.043288,0.026199,19
0.004801,0.041855,0.099087,0.035138,19
0.004329,0.03531,0.074795,0.038399,19
0.003196,0.044625,0.057717,0.022938,19
0.003466,0.033233,0.045936,0.024175,19
0.003263,0.028512,0.064658,0.020464,19
0.003614,0.032226,0.043288,0.022095,19
0.003412,0.030652,0.054338,0.02395,19
0.003129,0.028512,0.040639,0.027998,19
0.005192,0.035436,0.060457,0.033901,19
0.003371,0.032289,0.052694,0.029628,19
0.002886,0.031974,0.056256,0.027042,19
0.004814,0.042674,0.090959,0.023444,19
0.003169,0.030652,0.041644,0.026986,19
0.003749,0.029834,0.083288,0.03407,19
0.003924,0.03254,0.04895,0.030809,19
0.003708,0.0321,0.049224,0.02738,19
0.003628,0.028197,0.071598,0.026536,19
0.003209,0.028134,0.050502,0.025693,19
0.003034,0.041037,0.056986,0.029628,19
0.003102,0.031281,0.053699,0.026424,19
0.00387,0.028197,0.043288,0.025299,19
0.00325,0.031093,0.035799,0.026199,19
0.003978,0.039023,0.081553,0.036768,19
0.003749,0.029393,0.046941,0.025805,19
0.00352,0.033799,0.065205,0.028898,19
0.005974,0.031722,0.075799,0.031371,19
0.00503,0.033925,0.045388,0.028673,19
0.003655,0.032477,0.043927,0.02901,19
0.003749,0.031407,0.044201,0.030078,19
0.004464,0.027883,0.0421,0.022938,19
0.002859,0.038205,0.045936,0.028729,19
0.003681,0.025239,0.052877,0.029179,19
0.002872,0.02996,0.04411,0.02603,19
0.003722,0.028072,0.042648,0.024287,19
0.003196,0.029519,0.054338,0.02648,19
0.003183,0.063192,0.081279,0.046663,19
0.003358,0.045128,0.054338,0.026424,19
0.00387,0.027946,0.04137,0.023051,19
0.002832,0.028009,0.072877,0.030247,19
0.007781,0.041163,0.228676,0.104065,20
0.005677,0.119335,0.175342,0.088154,20
0.006001,0.10039,0.126758,0.192837,20
0.009197,0.075969,0.164018,0.309327,20
0.006365,0.068291,0.120548,0.059313,20
0.006513,0.036946,0.271872,0.060325,20
0.005529,0.040408,0.284658,0.392703,20
0.006352,0.098502,0.124566,0.148254,20
0.005017,0.090005,0.051689,0.342104,20
0.007215,0.125629,0.055982,0.188452,20
0.006459,0.086984,0.062009,0.331478,20
0.004518,0.073326,0.050502,0.075448,20
0.004315,0.030023,0.093699,0.160567,20
0.00356,0.079746,0.063927,1,20
0.007026,0.035436,0.06137,0.20813,20
0.006244,0.042737,0.055708,0.296003,20
0.004693,0.031911,0.050137,0.299657,20
0.018758,0.109013,0.058447,0.276269,20
0.005934,0.043114,0.139087,0.287232,20
0.005354,0.033547,0.055708,0.369371,20
0.004572,0.03254,0.299178,0.07528,20
0.005853,0.226649,0.050868,0.151346,20
0.005731,0.103474,0.051233,0.280823,20
0.0053,0.07534,0.537078,0.163771,20
0.010397,0.032918,0.138721,0.263282,20
0.005489,0.096803,0.120731,0.109799,20
0.006068,0.073578,0.066941,0.231742,20
0.020026,0.10146,0.214612,0.497161,20
0.014618,0.030526,0.104932,0.434362,20
0.006203,0.117384,0.214886,0.467926,20
0.00472,0.056017,0.046941,0.362062,20
0.003735,0.027442,0.046119,0.115365,20
0.004126,0.018882,0.051233,0.179288,20
0.003776,0.015295,0.021005,0.574464,20
0.004288,0.032163,0.064475,0.334233,20
0.004639,0.016302,0.040731,0.202676,20
0.00236,0.013218,0.017534,0.436611,20
0.002063,0.010448,0.039909,0.506943,20
0.002441,0.032226,0.046575,0.24889,20
0.004679,0.03531,0.050046,0.423174,20
0.00325,0.05501,0.055434,0.385675,20
0.003358,0.033547,0.39105,0.055209,20
0.007619,0.03896,0.049041,0.340754,20
0.00352,0.029141,0.044475,0.389217,20
0.004585,0.052933,0.062557,0.635014,20
0.006635,0.04601,0.051872,0.33204,20
0.005367,0.024799,0.046849,0.246472,20
0.007255,0.024862,0.039817,0.475741,20
0.003425,0.107943,0.083836,0.401361,20
0.005003,0.033044,0.045753,0.158655,20
0.002387,0.025176,0.041005,0.013943,21
0.002373,0.026246,0.0379,0.012369,21
0.002185,0.026372,0.038174,0.009333,21
0.002576,0.029771,0.038447,0.010457,21
0.002535,0.027442,0.042009,0.043121,21
0.002198,0.030211,0.051872,0.02856,21
0.002185,0.024358,0.034977,0.011694,21
0.002266,0.02568,0.039909,0.014336,21
0.003304,0.025491,0.040822,0.029853,21
0.002023,0.030589,0.034064,0.019452,21
0.002131,0.031911,0.040913,0.018216,21
0.00236,0.024673,0.044201,0.024512,21
0.002292,0.024799,0.04347,0.009951,21
0.002171,0.022722,0.047489,0.015236,21
0.002522,0.021903,0.039452,0.026874,21
0.002427,0.027316,0.045205,0.010176,21
0.001982,0.027253,0.048493,0.012256,21
0.002212,0.024232,0.043562,0.03705,21
0.003021,0.026561,0.043562,0.011638,21
0.002319,0.02675,0.043288,0.019115,21
0.003789,0.024547,0.039178,0.016754,21
0.002144,0.053122,0.046301,0.014055,21
0.002751,0.027064,0.042466,0.023725,21
0.002266,0.032289,0.047489,0.016922,21
0.002535,0.02889,0.051963,0.0113,21
0.002414,0.025994,0.039817,0.011357,21
0.002562,0.026309,0.042283,0.01591,21
0.002319,0.023288,0.041735,0.021589,21
0.011476,0.029897,0.040639,0.01518,21
0.002886,0.034366,0.0379,0.012762,21
0.002239,0.02461,0.041553,0.015067,21
0.002036,0.0214,0.037078,0.008827,21
0.002508,0.023225,0.035342,0.012369,21
0.002859,0.021526,0.088128,0.016023,21
0.002063,0.024736,0.038447,0.031765,21
0.002117,0.024295,0.038174,0.012987,21
0.001969,0.02184,0.045571,0.009726,21
0.002724,0.026876,0.041826,0.012762,21
0.002549,0.021337,0.043014,0.010345,21
0.00267,0.024547,0.034521,0.01681,21
0.002333,0.027127,0.042557,0.007028,21
0.001982,0.022596,0.037626,0.008489,21
0.00205,0.025176,0.043196,0.011469,21
0.002239,0.025365,0.039178,0.017091,21
0.003331,0.024547,0.041918,0.011638,21
0.002549,0.025428,0.039817,0.012369,21
0.001861,0.027757,0.038904,0.014224,21
0.002818,0.023414,0.042922,0.011694,21
0.002522,0.026561,0.043379,0.013999,21
0.002239,0.032226,0.041918,0.010794,21
0.005623,0.042485,0.053425,0.340417,22
0.007768,0.064766,0.049224,0.644403,22
0.004787,0.029897,0.035251,0.041491,22
0.006284,0.028638,0.047489,0.065891,22
0.003681,0.201536,0.061005,0.301231,22
0.004949,0.067976,0.074429,0.270647,22
0.009008,0.02612,0.039726,0.113679,22
0.007107,0.024106,0.04274,0.04582,22
0.004194,0.02291,0.032146,0.053072,22
0.002832,0.02354,0.035434,0.053803,22
0.003196,0.039149,0.043105,0.05088,22
0.003924,0.025365,0.03516,0.04672,22
0.003803,0.025428,0.034155,0.07899,22
0.003277,0.024169,0.042648,0.042896,22
0.004383,0.022407,0.053516,0.032777,22
0.003884,0.024924,0.037169,0.045989,22
0.004545,0.028072,0.044292,0.126834,22
0.004518,0.026057,0.043927,0.104458,22
0.004302,0.025239,0.040274,0.05459,22
0.003466,0.025176,0.045023,0.077472,22
0.004329,0.02354,0.040274,0.061112,22
0.002913,0.02568,0.044475,0.028392,22
0.003735,0.02675,0.043562,0.159723,22
0.003816,0.029456,0.041096,0.718277,22
0.004073,0.029519,0.040822,0.078653,22
0.004828,0.025743,0.040913,0.155394,22
0.003843,0.038268,0.065571,0.169112,22
0.003574,0.086795,0.037443,0.032889,22
0.003614,0.081445,0.044749,0.247821,22
0.003439,0.059353,0.046027,0.108506,22
0.006432,0.020393,0.044201,0.639624,22
0.004302,0.026372,0.04274,0.037668,22
0.003007,0.02675,0.0421,0.057289,22
0.004046,0.024799,0.046849,0.03778,22
0.002266,0.038771,0.041005,0.130713,22
0.003708,0.238545,0.180731,0.027998,22
0.003371,0.102719,0.03516,0.098499,22
0.003236,0.111216,0.041187,0.138135,22
0.003304,0.041037,0.039726,0.024344,22
0.002562,0.019386,0.043379,0.059032,22
0.003156,0.034366,0.047854,0.235116,22
0.004167,0.024924,0.046849,0.030078,22
0.002859,0.026435,0.046575,0.065385,22
0.003493,0.022596,0.0379,0.068083,22
0.00267,1,0.044475,0.033395,22
0.032324,0.021777,0.037717,0.04374,22
0.003439,0.023036,0.039909,0.035588,22
0.002144,0.015043,0.03589,0.030022,22
0.002845,0.064703,0.041187,0.033058,22
0.003655,0.028134,0.04968,0.052398,22
0.003048,0.019763,0.057534,0.018047,23
0.002495,0.017372,0.079269,0.017766,23
0.003587,0.039401,0.066393,0.019958,23
0.004396,0.097747,0.135068,0.074549,23
0.003735,0.024169,0.051872,0.026536,23
0.003843,0.022407,0.04895,0.017766,23
0.004275,0.024421,0.047489,0.015348,23
0.004073,0.023414,0.062009,0.055153,23
0.003129,0.022092,0.044932,0.02097,23
0.003574,0.022596,0.045023,0.022769,23
0.013957,0.024358,0.044932,0.03868,23
0.002589,0.022973,0.053973,0.104796,23
0.007929,0.038708,0.059361,0.044696,23
0.002657,0.02184,0.042557,0.015236,23
0.002872,0.021966,0.053333,0.016529,23
0.002266,0.041163,0.06484,0.038849,23
0.002872,0.028638,0.043562,0.041828,23
0.002427,0.022722,0.052968,0.138303,23
0.002549,0.077543,0.052511,0.063136,23
0.003007,0.045443,0.073333,0.107213,23
0.002603,0.020582,0.04411,0.039973,23
0.002751,0.03575,0.087306,0.025524,23
0.003587,0.04003,0.037352,0.031427,23
0.003385,0.043366,0.04621,0.090066,23
0.002468,0.035436,0.113607,0.028448,23
0.002468,0.021463,0.04347,0.032327,23
0.003317,0.038897,0.077169,0.042728,23
0.004437,0.02033,0.042009,0.031652,23
0.004504,0.051171,0.045114,0.061168,23
0.002738,0.038079,0.042009,0.043852,23
0.002764,0.021526,0.043196,0.025693,23
0.00294,0.098817,0.164018,0.035981,23
0.003209,0.046198,0.052603,0.053522,23
0.002266,0.018064,0.045114,0.024681,23
0.002522,0.021085,0.039178,0.020071,23
0.001645,0.024862,0.077991,0.049249,23
0.002805,0.023414,0.047763,0.016922,23
0.002886,0.018756,0.050228,0.047001,23
0.002023,0.054695,0.03589,0.012312,23
0.002724,0.038268,0.03653,0.027436,23
0.002319,0.019575,0.046027,0.083319,23
0.002738,0.019575,0.043379,0.011806,23
0.002346,0.017435,0.040548,0.061674,23
0.002967,0.042925,0.049589,0.026199,23
0.002333,0.020078,0.054977,0.020352,23
0.003021,0.016994,0.040183,0.015461,23
0.002427,0.018442,0.037717,0.010626,23
0.002387,0.021526,0.046301,0.017991,23
0.002454,0.02612,0.056256,0.037893,23
0.00267,0.017497,0.040274,0.036768,23
0.00174,0.015672,0.021918,0.026705,24
0.002158,0.013595,0.017534,0.02024,24
0.000728,0.010889,0.019726,0.026255,24
0.000027,0.009189,0.048037,0.05386,24
0.001686,0.008686,0.016256,0.02024,24
0.001335,0.025994,0.017443,0.034632,24
0.001821,0.01498,0.015068,0.026311,24
0.001753,0.011518,0.013607,0.035307,24
0.001618,0.014854,0.019726,0.030022,24
0.001389,0.010889,0.018265,0.027267,24
0.001686,0.014917,0.016621,0.034969,24
0.002266,0.017497,0.020457,0.027661,24
0.001969,0.010889,0.014977,0.028673,24
0.002104,0.011329,0.018995,0.035756,24
0.002185,0.01435,0.013425,0.037668,24
0.002414,0.009252,0.021005,0.030921,24
0.001524,0.039401,0.018082,0.034744,24
0.002387,0.010448,0.012603,0.027886,24
0.00116,0.009063,0.014795,0.028785,24
0.002508,0.009063,0.014703,0.027942,24
0.001375,0.010259,0.013881,0.027717,24
0.001146,0.006735,0.016895,0.030865,24
0.001173,0.007805,0.011233,0.029966,24
0.001133,0.01435,0.014886,0.024569,24
0.001996,0.020267,0.016438,0.030191,24
0.003156,0.012651,0.00968,0.035363,24
0.00147,0.010196,0.01105,0.030921,24
0.001713,0.008875,0.011598,0.028392,24
0.002131,0.009441,0.013059,0.025974,24
0.001402,0.00749,0.011689,0.027323,24
